Brand,Shoe Size,Price Ratio
0,5.5,1.3636363636363635
0,11.5,1.1136363636363635
0,7.0,2.459090909090909
1,5.0,1.6764705882352942
0,10.5,1.8181818181818181
1,10.0,2.24
0,9.5,2.2045454545454546
1,9.0,1.65
0,9.5,1.9772727272727273
1,8.0,2.005
0,10.0,1.8454545454545455
0,9.0,1.4318181818181819
0,8.5,1.2045454545454546
0,8.5,1.1545454545454545
1,9.5,3.957894736842105
0,8.5,1.5681818181818181
0,10.0,1.1545454545454545
0,8.0,1.209090909090909
0,9.0,1.8954545454545455
0,10.5,1.3363636363636364
0,7.0,1.3636363636363635
1,12.0,1.6176470588235294
1,10.0,1.205
0,9.5,1.268181818181818
0,6.0,1.8636363636363635
0,11.0,1.2272727272727273
0,9.5,1.1136363636363635
0,7.0,1.3
0,11.0,1.9318181818181819
1,11.5,1.65
0,13.0,2.0454545454545454
0,5.5,1.5136363636363637
1,12.0,4.21578947368421
0,9.5,1.0
1,8.0,6.5625
0,9.5,1.3863636363636365
1,8.0,2.376
1,9.5,2.7
0,10.0,1.0681818181818181
0,11.0,1.2454545454545454
1,10.5,3.789473684210526
0,9.5,1.0681818181818181
0,9.5,1.2454545454545454
1,8.0,5.294736842105263
0,7.0,1.75
1,14.0,3.710526315789474
0,7.0,1.3909090909090909
0,9.5,1.8590909090909091
0,13.0,1.1636363636363636
1,4.0,7.6923076923076925
0,4.0,1.2045454545454546
1,14.0,3.4157894736842107
1,6.0,4.342105263157895
0,10.0,1.6
0,10.0,1.6727272727272726
0,13.0,1.1363636363636365
0,9.5,1.45
1,10.5,3.575
0,10.0,1.2045454545454546
0,7.0,1.6409090909090909
1,10.0,2.676470588235294
0,9.0,1.1545454545454545
0,9.5,1.731818181818182
0,9.5,2.0545454545454547
1,14.0,2.3529411764705883
0,11.5,1.25
0,11.5,1.2727272727272727
0,6.5,1.3954545454545455
0,8.5,1.4772727272727273
0,11.5,1.9090909090909092
0,11.0,1.7
0,12.0,1.4272727272727272
1,8.0,2.4411764705882355
0,11.5,3.3227272727272728
1,9.0,6.46875
1,9.0,5.1875
0,12.0,1.7181818181818183
0,8.0,1.0545454545454545
0,8.5,1.5454545454545454
1,8.5,3.4615384615384617
1,12.0,4.461538461538462
1,6.0,3.75
0,6.5,1.3136363636363637
0,9.0,1.35
0,13.0,1.268181818181818
0,9.5,1.3227272727272728
0,9.0,1.6818181818181819
0,9.5,1.75
0,10.0,0.9545454545454546
1,12.0,3.6842105263157894
0,9.0,1.1136363636363635
0,5.5,1.25
1,11.5,7.5
0,9.0,2.409090909090909
0,8.5,1.5
0,8.5,1.1
0,5.5,1.3863636363636365
1,9.0,4.815789473684211
1,8.5,2.86
0,8.0,1.7272727272727273
0,9.0,1.1772727272727272
0,10.0,1.3181818181818181
1,13.0,2.46
0,9.0,1.7045454545454546
1,10.0,4.076923076923077
0,11.0,1.75
0,8.0,1.709090909090909
0,11.5,1.7727272727272727
1,12.0,4.915384615384616
1,11.0,4.026315789473684
0,7.0,1.190909090909091
0,12.0,1.1681818181818182
0,8.5,2.022727272727273
0,9.0,1.4045454545454545
0,8.5,1.7727272727272727
1,12.0,4.46875
1,5.0,2.8421052631578947
0,11.0,1.1272727272727272
0,12.0,1.8318181818181818
0,11.0,1.2727272727272727
1,9.0,6.842105263157895
0,10.5,3.409090909090909
0,9.5,1.9545454545454546
0,5.0,1.6590909090909092
0,9.5,1.3636363636363635
1,9.5,3.55625
0,14.0,1.7727272727272727
0,13.0,1.2181818181818183
1,6.0,4.578947368421052
1,8.0,3.53125
0,7.0,1.1818181818181819
0,11.5,1.9863636363636363
0,9.0,1.45
0,7.5,1.7045454545454546
0,6.0,1.7772727272727273
0,5.0,2.3727272727272726
1,11.5,2.2705882352941176
0,7.0,1.309090909090909
0,12.0,1.268181818181818
0,9.0,2.3772727272727274
0,8.5,1.0909090909090908
0,12.0,3.75
0,12.0,1.2045454545454546
1,11.5,2.396
0,10.5,1.25
0,11.0,3.1863636363636365
0,16.0,2.840909090909091
0,12.0,2.213636363636364
0,10.5,1.6863636363636363
0,10.0,1.1818181818181819
0,9.0,1.268181818181818
0,8.0,1.6272727272727272
0,13.0,1.4954545454545454
0,11.0,1.7727272727272727
0,9.5,1.7636363636363637
1,8.5,1.6764705882352942
1,9.0,1.411764705882353
0,9.0,1.8863636363636365
0,12.0,1.1954545454545455
1,10.0,3.71875
1,11.0,2.4
0,10.5,1.1090909090909091
0,5.0,1.3772727272727272
1,10.0,3.5894736842105264
0,5.0,2.3636363636363638
0,10.0,1.1590909090909092
1,8.0,3.5
0,9.5,1.2045454545454546
1,9.5,1.411764705882353
0,11.0,1.1363636363636365
1,9.0,7.5
1,7.0,4.084615384615384
1,11.5,6.842105263157895
1,9.5,1.45
0,10.0,1.1818181818181819
1,15.0,2.25
0,10.0,2.090909090909091
0,13.0,1.2045454545454546
0,11.0,1.1136363636363635
0,4.5,1.1727272727272726
0,11.0,1.15
0,10.5,2.040909090909091
0,9.0,1.55
0,12.0,1.0909090909090908
0,14.0,1.3181818181818181
0,4.0,1.6409090909090909
0,11.0,1.1636363636363636
0,4.0,1.55
0,14.0,1.1863636363636363
0,10.5,1.1454545454545455
1,11.5,3.9473684210526314
0,7.5,1.2363636363636363
0,10.5,1.7227272727272727
0,9.5,1.8136363636363637
0,12.0,1.7045454545454546
0,10.5,1.3318181818181818
0,9.0,1.6136363636363635
0,8.5,1.7636363636363637
0,11.5,1.6818181818181819
0,12.5,1.5772727272727274
1,9.0,3.376470588235294
0,12.0,1.7727272727272727
1,9.0,4.2631578947368425
0,5.0,1.1681818181818182
1,8.0,4.9375
0,8.5,1.518181818181818
0,9.0,1.0909090909090908
1,8.0,4.230769230769231
1,8.5,3.21875
0,8.0,1.3181818181818181
1,6.0,3.5894736842105264
0,11.0,1.2272727272727273
0,10.5,1.1090909090909091
0,9.5,1.8863636363636365
0,5.5,1.2545454545454546
0,9.0,1.059090909090909
0,9.0,1.1227272727272728
0,11.0,1.2818181818181817
0,10.5,1.65
0,10.0,1.7181818181818183
1,9.5,1.411764705882353
0,11.0,1.1454545454545455
0,9.0,1.6681818181818182
0,9.0,1.6545454545454545
0,9.0,1.1772727272727272
0,4.0,1.2954545454545454
1,13.0,6.8125
1,9.5,2.044
0,8.0,1.2727272727272727
0,9.0,1.7727272727272727
1,5.0,4.615384615384615
0,11.0,1.7272727272727273
0,12.0,1.9136363636363636
0,7.5,1.268181818181818
0,12.0,1.2181818181818183
1,9.5,2.852
1,6.0,3.125
1,10.5,4.623076923076923
0,10.0,3.118181818181818
1,12.0,4.584615384615384
1,8.0,4.515384615384615
1,5.0,4.25625
0,10.0,0.9636363636363636
0,12.0,1.2272727272727273
0,6.5,1.4772727272727273
0,4.0,1.05
0,9.0,1.8181818181818181
0,6.0,1.5909090909090908
0,9.5,1.5
0,9.5,3.6363636363636362
0,9.0,1.3136363636363637
0,10.0,1.2045454545454546
0,12.0,2.0
0,8.0,1.0
0,10.0,1.4318181818181819
0,8.0,1.6136363636363635
0,7.0,1.3
0,11.0,1.3954545454545455
1,8.5,4.2384615384615385
0,12.0,1.7954545454545454
0,8.0,2.477272727272727
0,9.5,1.1363636363636365
0,8.0,1.6136363636363635
0,11.0,1.1818181818181819
0,13.0,1.7
0,6.0,1.1363636363636365
0,10.5,1.7272727272727273
0,8.5,5.565
0,9.0,1.540909090909091
0,8.5,1.1363636363636365
1,12.0,4.076923076923077
0,7.0,1.3181818181818181
0,8.0,1.5909090909090908
0,5.0,1.240909090909091
0,10.5,1.1863636363636363
0,10.5,1.8409090909090908
0,8.0,1.75
1,10.5,2.2058823529411766
1,5.5,4.769230769230769
0,12.0,1.2272727272727273
0,6.5,1.5227272727272727
0,13.0,4.0
0,9.0,2.3863636363636362
1,8.0,9.052631578947368
0,11.5,1.2772727272727273
0,8.0,1.6136363636363635
0,8.5,1.2272727272727273
1,11.0,1.755
1,9.5,3.565
0,5.5,1.2181818181818183
0,9.0,2.0454545454545454
0,9.5,1.7454545454545454
0,10.0,0.9772727272727273
1,11.0,2.25
0,8.0,1.2954545454545454
0,5.5,1.1818181818181819
0,10.0,3.1363636363636362
0,6.0,1.7272727272727273
0,12.0,1.5
0,8.0,1.2727272727272727
0,9.0,1.6681818181818182
0,9.5,1.3181818181818181
0,8.5,1.5636363636363637
1,11.0,2.975
0,6.5,1.2727272727272727
0,10.0,1.3181818181818181
1,7.0,1.6411764705882352
0,12.0,1.2727272727272727
0,12.0,1.2181818181818183
1,4.0,2.06
1,11.0,2.58
0,12.5,1.2727272727272727
1,7.0,3.78125
1,9.5,8.076923076923077
1,14.0,9.473684210526315
0,9.0,1.6454545454545455
0,9.0,1.5863636363636364
0,10.5,0.9772727272727273
0,10.0,2.840909090909091
0,7.5,1.3
0,8.5,1.75
0,6.5,1.2727272727272727
1,9.0,4.2875
0,10.0,1.4318181818181819
1,10.0,4.90625
0,9.0,1.5681818181818181
1,11.0,2.26
1,9.0,1.411764705882353
0,6.0,1.4318181818181819
0,9.5,2.2454545454545456
1,11.5,2.8823529411764706
0,11.0,1.5
0,13.0,1.1590909090909092
0,10.0,2.090909090909091
0,6.0,1.7272727272727273
1,9.0,4.430769230769231
1,11.0,2.672
0,7.0,3.0454545454545454
0,7.0,1.8227272727272728
0,12.0,2.090909090909091
0,12.0,1.1136363636363635
1,11.5,2.72
1,10.5,1.411764705882353
0,9.0,1.1818181818181819
1,10.5,2.22
0,11.0,1.1772727272727272
0,14.0,1.1863636363636363
0,10.0,1.0863636363636364
0,5.0,1.1272727272727272
0,9.5,1.6090909090909091
0,6.5,3.0681818181818183
0,9.5,1.4318181818181819
0,8.0,1.7
0,11.0,1.6863636363636363
0,10.0,1.8409090909090908
0,4.5,1.3545454545454545
0,10.5,1.4454545454545455
0,12.0,1.5363636363636364
1,8.5,2.0058823529411764
0,12.5,1.3272727272727274
1,8.5,5.294117647058823
0,8.0,1.268181818181818
0,8.0,1.6181818181818182
0,9.5,1.2363636363636363
0,10.0,1.8954545454545455
1,11.0,1.4705882352941178
0,9.5,2.5454545454545454
0,10.5,1.4454545454545455
0,11.0,3.4681818181818183
0,5.0,1.040909090909091
0,9.0,1.190909090909091
0,5.0,1.25
1,10.0,4.078947368421052
1,8.0,5.5
1,10.0,4.315384615384615
0,5.5,1.3181818181818181
0,10.0,3.3636363636363638
1,12.0,2.0
0,9.0,1.018181818181818
1,12.0,4.40625
0,7.0,2.168181818181818
0,11.0,1.4954545454545454
0,12.0,1.7045454545454546
1,10.5,1.4588235294117646
0,11.0,1.7045454545454546
0,9.5,1.3545454545454545
0,10.5,2.036363636363636
0,11.0,1.7727272727272727
0,11.0,1.7636363636363637
0,8.5,1.040909090909091
0,5.5,1.240909090909091
0,8.5,1.1636363636363636
0,9.0,1.6545454545454545
0,10.5,1.2772727272727273
0,4.0,1.7045454545454546
0,11.5,2.1545454545454548
0,9.0,1.6
1,9.0,10.3
1,11.5,2.7941176470588234
0,9.0,1.1772727272727272
0,4.5,1.3181818181818181
0,10.5,1.8727272727272728
1,4.0,2.368
0,9.0,1.1045454545454545
0,13.0,1.2636363636363637
0,13.0,1.240909090909091
0,13.0,1.768181818181818
0,4.0,1.6772727272727272
0,5.0,1.8954545454545455
1,9.0,9.447368421052632
0,8.0,2.0
1,10.5,2.48
1,9.5,3.235294117647059
1,9.5,1.3529411764705883
0,11.0,1.0954545454545455
0,9.0,1.0227272727272727
0,10.5,1.3181818181818181
0,7.0,1.1136363636363635
0,14.0,1.3045454545454545
0,5.5,1.4545454545454546
0,10.0,1.1363636363636365
0,12.0,1.2272727272727273
0,10.0,1.1363636363636365
0,4.5,1.6545454545454545
0,9.0,1.1818181818181819
0,6.0,2.272727272727273
0,9.0,1.5
0,12.0,2.977272727272727
1,12.0,1.94
0,12.0,1.8409090909090908
1,6.5,3.9
1,10.0,11.21875
0,10.5,1.3181818181818181
0,10.5,1.8181818181818181
0,10.0,1.5909090909090908
0,6.5,1.5045454545454546
1,9.0,2.256
0,11.0,1.7727272727272727
0,14.0,1.7272727272727273
0,12.5,2.077272727272727
1,8.5,2.388
1,11.0,3.8461538461538463
1,10.0,8.921052631578947
0,6.5,1.2954545454545454
1,10.0,2.18
0,5.0,1.2272727272727273
1,9.5,3.5625
1,10.5,12.626315789473685
1,4.0,4.163157894736842
0,10.0,1.3590909090909091
0,11.0,1.5
0,12.0,1.690909090909091
0,7.0,2.15
0,4.0,1.1818181818181819
0,8.5,1.6227272727272728
0,9.5,1.2227272727272727
0,5.5,2.118181818181818
0,10.5,1.2727272727272727
1,9.5,5.257894736842105
1,11.0,3.123529411764706
0,5.5,1.1818181818181819
0,12.5,1.2227272727272727
0,7.0,1.1136363636363635
0,9.0,1.5227272727272727
0,10.5,0.9454545454545454
0,9.5,1.9954545454545454
0,9.5,1.0909090909090908
0,11.0,1.2954545454545454
0,10.0,0.95
0,9.0,1.6545454545454545
0,12.0,1.209090909090909
0,7.0,1.6727272727272726
0,12.0,1.25
0,10.0,1.1363636363636365
1,13.0,4.473684210526316
0,7.0,1.5909090909090908
0,13.0,1.240909090909091
0,8.0,1.5636363636363637
0,7.5,1.268181818181818
0,8.0,2.340909090909091
0,8.0,1.6818181818181819
1,5.5,3.9
1,12.0,2.28
0,5.0,1.6772727272727272
1,11.5,2.136
0,9.0,1.2363636363636363
1,12.0,2.296
1,7.5,2.18
0,10.0,1.25
0,9.5,1.9090909090909092
0,8.5,1.1045454545454545
0,4.5,1.15
1,13.0,6.6
1,10.0,1.44
1,9.5,5.875
0,13.0,1.7045454545454546
0,6.0,1.4636363636363636
0,10.5,3.6363636363636362
0,12.0,1.009090909090909
0,9.5,1.0681818181818181
0,10.5,1.0909090909090908
0,9.5,1.1954545454545455
0,11.5,1.268181818181818
0,8.5,1.1590909090909092
1,10.0,2.64
1,9.0,1.385
0,11.0,1.9045454545454545
1,11.0,2.4352941176470586
0,9.5,1.2363636363636363
0,12.0,1.959090909090909
0,8.0,1.6545454545454545
0,9.0,1.6090909090909091
0,10.5,1.3181818181818181
1,9.0,6.026315789473684
0,7.0,1.3818181818181818
0,6.0,1.3545454545454545
0,11.0,1.65
0,4.5,1.6590909090909092
0,9.5,2.040909090909091
0,10.5,1.8954545454545455
0,7.5,1.7545454545454546
0,11.0,1.2272727272727273
0,10.0,1.9090909090909092
1,11.0,3.70625
0,10.5,1.240909090909091
0,12.0,1.231818181818182
0,6.5,1.2272727272727273
0,11.0,1.2227272727272727
1,12.0,3.5842105263157893
0,6.0,1.3227272727272728
1,10.0,4.368421052631579
0,9.5,1.3181818181818181
1,8.0,2.823529411764706
0,9.5,1.4545454545454546
0,10.0,1.190909090909091
0,9.0,1.5454545454545454
0,6.5,1.2818181818181817
0,12.0,1.4318181818181819
0,10.0,1.0863636363636364
0,11.0,1.2454545454545454
0,11.0,1.981818181818182
0,4.0,1.0863636363636364
1,10.0,11.1875
0,9.0,1.1636363636363636
0,9.5,1.2045454545454546
1,13.0,3.55625
1,10.0,1.95
0,6.5,1.1409090909090909
0,8.0,1.6363636363636365
1,11.0,4.346153846153846
0,4.5,1.3227272727272728
0,4.5,1.2227272727272727
0,6.5,1.25
1,9.0,4.01875
0,11.5,1.9545454545454546
1,12.0,2.3294117647058825
1,4.5,4.052631578947368
0,12.0,1.190909090909091
0,9.0,1.2045454545454546
1,10.0,4.7631578947368425
0,9.0,1.7227272727272727
0,9.0,1.1272727272727272
1,9.0,2.52
0,10.5,1.1318181818181818
0,11.5,1.1318181818181818
0,6.0,1.2227272727272727
1,10.0,4.446153846153846
0,12.5,1.3909090909090909
0,11.5,1.4
1,6.0,2.923076923076923
0,6.0,1.1636363636363636
0,9.0,1.1863636363636363
0,5.0,1.9772727272727273
0,10.0,1.7045454545454546
0,9.5,1.2227272727272727
0,11.0,1.1954545454545455
0,9.5,2.0
0,10.0,1.6772727272727272
0,8.0,1.3227272727272728
0,7.0,1.2181818181818183
0,7.0,1.209090909090909
1,10.5,2.2058823529411766
0,12.0,1.1954545454545455
0,4.5,1.240909090909091
0,10.0,1.8636363636363635
0,9.5,1.440909090909091
1,7.0,3.4375
1,7.0,9.89375
1,11.0,2.2705882352941176
1,10.0,3.99375
0,11.5,1.3409090909090908
0,11.0,1.190909090909091
0,13.0,1.709090909090909
1,9.0,3.35625
1,6.0,1.7176470588235293
0,10.0,1.7363636363636363
0,9.5,4.55
0,11.5,2.2227272727272727
0,6.0,1.2
1,9.0,3.125
1,7.5,3.1153846153846154
1,10.5,4.415384615384616
0,10.5,1.7045454545454546
1,6.0,4.2631578947368425
1,10.5,2.4
0,9.5,1.1090909090909091
0,5.5,1.3727272727272728
1,6.0,4.29375
1,10.0,4.46875
0,12.0,1.9090909090909092
1,14.0,3.18
0,11.5,1.3409090909090908
0,10.0,4.2272727272727275
0,8.0,1.1818181818181819
0,5.0,1.3227272727272728
0,11.5,1.5318181818181817
1,5.0,2.0
0,4.5,3.1818181818181817
0,8.0,1.3681818181818182
1,10.5,3.7421052631578946
1,9.0,5.7631578947368425
0,11.5,1.1818181818181819
0,8.5,1.0454545454545454
0,10.5,1.9
0,7.0,1.1818181818181819
1,9.5,4.7894736842105265
0,11.0,1.0227272727272727
0,12.0,1.240909090909091
0,9.0,1.3363636363636364
1,6.5,3.66875
0,10.0,1.6136363636363635
0,10.0,1.0227272727272727
0,8.5,1.209090909090909
1,8.0,4.71875
0,9.0,1.2454545454545454
1,11.0,6.7894736842105265
0,10.5,1.5
1,9.0,4.625
0,11.0,1.7045454545454546
0,11.0,1.5681818181818181
0,10.5,1.8181818181818181
0,7.0,1.6772727272727272
0,9.5,1.2863636363636364
0,8.5,1.0909090909090908
0,13.0,1.2363636363636363
0,9.5,1.1818181818181819
1,10.5,4.373684210526315
0,11.0,1.0818181818181818
1,11.5,3.31875
0,6.0,1.240909090909091
1,9.0,4.6375
1,10.0,3.90625
1,13.0,1.725
0,13.0,1.4318181818181819
1,11.0,6.28421052631579
1,12.0,5.0
1,7.0,1.5588235294117647
0,9.0,1.5454545454545454
1,8.0,2.5526315789473686
0,9.5,1.268181818181818
1,7.0,4.411764705882353
0,13.0,2.3
0,6.0,1.35
1,11.0,4.3125
1,12.0,3.96875
0,8.5,1.5454545454545454
0,7.0,1.1272727272727272
0,12.0,1.3181818181818181
1,10.0,2.5
0,9.0,1.1136363636363635
0,10.5,1.1272727272727272
0,8.0,1.5909090909090908
0,9.0,1.2727272727272727
0,10.5,1.1318181818181818
0,8.0,3.8454545454545452
1,11.5,3.4375
0,12.0,1.2272727272727273
0,13.0,1.9227272727272726
0,11.0,1.731818181818182
0,8.5,1.8227272727272728
1,11.0,2.0
0,9.0,2.4
1,10.0,2.2941176470588234
1,12.0,3.6625
0,6.0,1.240909090909091
1,12.0,7.38421052631579
0,9.0,1.3727272727272728
0,9.5,1.4090909090909092
0,8.0,1.5909090909090908
1,9.5,3.557894736842105
0,8.5,1.0954545454545455
0,10.0,1.1409090909090909
1,11.0,4.846153846153846
1,10.5,2.08
0,14.0,1.4772727272727273
1,10.0,4.0
0,10.0,1.740909090909091
0,13.0,1.1
0,11.5,2.6136363636363638
0,9.5,1.0727272727272728
0,5.0,1.309090909090909
1,10.0,4.15625
1,12.0,4.668421052631579
0,5.5,1.4
0,11.0,1.5681818181818181
1,5.0,3.4
0,5.0,1.2181818181818183
1,12.0,4.105263157894737
1,8.5,3.364705882352941
0,10.0,1.6636363636363636
1,7.0,2.71875
1,11.0,4.2368421052631575
0,16.0,2.3181818181818183
0,9.5,1.4772727272727273
0,9.0,1.1272727272727272
0,12.0,1.7545454545454546
0,11.0,1.25
1,11.5,3.4375
0,10.0,1.6818181818181819
0,10.0,2.5
1,8.5,3.5473684210526315
0,10.0,1.9227272727272726
0,5.0,2.159090909090909
0,11.0,1.7272727272727273
0,9.5,2.0454545454545454
0,9.5,1.1272727272727272
1,11.5,2.28
0,13.0,1.1818181818181819
0,6.0,1.2227272727272727
0,11.5,1.990909090909091
1,13.0,8.66842105263158
1,10.0,2.56
0,5.5,1.6590909090909092
0,10.5,1.9090909090909092
1,10.0,1.3294117647058823
0,11.0,2.0454545454545454
0,4.0,1.2045454545454546
0,7.5,1.190909090909091
0,5.0,3.0272727272727273
0,6.0,2.022727272727273
1,8.0,1.576470588235294
0,11.0,1.7363636363636363
0,10.5,1.0727272727272728
1,10.0,1.855
1,9.0,4.842105263157895
1,10.5,4.184210526315789
0,11.0,1.8318181818181818
0,13.0,3.75
0,8.0,1.2045454545454546
0,10.5,1.75
0,9.0,2.040909090909091
1,9.5,2.472
1,8.0,3.875
0,9.0,1.4545454545454546
1,10.0,4.40625
0,4.0,1.3590909090909091
0,6.0,1.2954545454545454
1,11.5,3.536842105263158
0,5.5,4.068181818181818
0,4.5,1.290909090909091
0,9.5,1.190909090909091
0,10.5,1.231818181818182
0,10.0,1.75
0,7.0,1.2227272727272727
1,7.0,3.65625
0,14.0,1.7545454545454546
0,9.5,1.95
0,10.0,1.2954545454545454
0,13.0,1.2545454545454546
0,10.0,1.1818181818181819
1,12.0,5.069230769230769
0,9.5,1.15
0,13.0,2.0
1,15.0,2.1176470588235294
0,10.0,1.790909090909091
0,9.5,1.4090909090909092
0,8.5,1.5909090909090908
0,9.5,1.6772727272727272
0,8.0,1.1227272727272728
1,10.5,5.394736842105263
1,10.0,3.9615384615384617
1,11.0,2.292
1,8.0,3.8625
0,9.5,1.0
0,10.5,3.8181818181818183
0,10.0,1.1818181818181819
0,9.0,1.6318181818181818
1,9.0,2.74
0,10.5,1.7136363636363636
0,10.0,1.0909090909090908
0,11.0,1.1818181818181819
0,9.5,4.545454545454546
0,8.5,1.0909090909090908
0,10.0,1.1363636363636365
0,10.0,2.4545454545454546
0,11.5,1.3818181818181818
0,5.5,1.3727272727272728
0,11.0,1.809090909090909
0,11.5,1.1363636363636365
0,4.5,1.3863636363636365
0,10.5,1.8409090909090908
1,9.5,1.8823529411764706
0,10.0,1.2727272727272727
0,9.5,1.3272727272727274
0,13.0,1.4318181818181819
0,7.5,1.1318181818181818
0,11.0,1.0863636363636364
1,11.5,4.7631578947368425
0,10.0,1.0727272727272728
0,4.5,1.45
0,11.0,2.5454545454545454
0,9.0,1.5863636363636364
0,12.0,1.7727272727272727
1,10.5,2.323529411764706
1,11.0,5.46875
0,10.0,2.090909090909091
0,14.0,1.2727272727272727
1,9.0,1.3764705882352941
0,8.5,2.327272727272727
0,9.5,1.2636363636363637
0,8.0,1.1363636363636365
0,10.5,2.0681818181818183
0,11.0,1.9090909090909092
1,11.0,3.90625
0,9.5,1.6272727272727272
1,7.5,2.12
0,8.5,1.0227272727272727
0,5.0,1.1818181818181819
0,8.0,1.8181818181818181
0,10.0,1.0636363636363637
0,10.0,1.1409090909090909
0,9.5,1.0818181818181818
0,7.5,1.3136363636363637
0,8.5,1.5681818181818181
0,9.5,0.9772727272727273
0,4.0,1.4181818181818182
0,8.5,1.6363636363636365
1,9.0,3.6923076923076925
0,6.0,1.3636363636363635
1,8.0,4.8125
1,9.5,7.368421052631579
1,12.0,3.75
1,13.0,5.5375
0,6.5,7.35
0,4.5,2.0681818181818183
0,9.0,2.0090909090909093
0,8.5,1.1363636363636365
0,13.0,1.2272727272727273
0,5.0,1.5454545454545454
0,9.5,1.7272727272727273
0,10.0,1.8681818181818182
0,11.5,2.409090909090909
1,11.0,3.0625
0,7.0,1.1363636363636365
0,10.0,1.709090909090909
0,8.0,1.0
0,7.5,1.2136363636363636
0,5.0,1.0909090909090908
1,8.5,8.947368421052632
0,13.0,1.2227272727272727
0,14.0,1.2636363636363637
1,10.5,4.673684210526316
0,11.0,1.4318181818181819
1,9.0,4.71875
0,12.0,2.0681818181818183
0,5.0,3.2954545454545454
0,6.0,1.2272727272727273
1,9.0,4.947368421052632
0,14.0,1.6363636363636365
1,10.0,3.8473684210526318
0,13.0,1.059090909090909
0,5.5,1.3545454545454545
0,10.0,2.0454545454545454
0,9.0,2.1136363636363638
0,8.0,1.6363636363636365
0,10.0,1.0681818181818181
0,9.0,1.1818181818181819
0,4.0,1.4636363636363636
0,12.0,1.7727272727272727
0,10.5,1.2227272727272727
0,10.5,1.7227272727272727
1,9.5,2.5294117647058822
1,8.5,2.176470588235294
0,6.0,1.35
0,5.5,1.4545454545454546
0,5.5,1.259090909090909
1,10.5,2.28
0,7.5,1.9136363636363636
0,9.5,1.2863636363636364
0,7.0,1.040909090909091
0,11.5,2.477272727272727
0,5.5,2.3727272727272726
0,9.5,1.0363636363636364
0,11.0,1.0909090909090908
1,10.0,1.7647058823529411
1,11.0,2.96875
0,9.0,1.5227272727272727
0,9.5,1.7272727272727273
0,9.0,1.559090909090909
0,6.0,2.95
0,12.0,1.7727272727272727
0,8.0,1.3272727272727274
0,10.5,1.4
1,8.0,4.847368421052631
0,6.0,1.3409090909090908
0,6.0,1.2454545454545454
0,9.5,1.5681818181818181
0,13.0,1.1363636363636365
0,11.0,1.8181818181818181
1,8.0,5.794736842105263
0,9.0,1.1363636363636365
0,6.0,1.1818181818181819
1,10.0,3.792307692307692
0,5.0,1.7045454545454546
0,11.0,3.6363636363636362
0,9.5,2.4363636363636365
0,9.0,0.9954545454545455
0,9.5,1.6636363636363636
0,11.0,1.7227272727272727
0,6.5,1.2454545454545454
0,11.0,1.7545454545454546
0,10.5,1.6818181818181819
0,11.5,2.772727272727273
1,11.0,3.875
0,9.0,1.0227272727272727
0,7.0,2.172727272727273
0,7.0,1.1636363636363636
1,7.0,10.0
1,10.5,2.0294117647058822
0,13.0,2.5681818181818183
0,6.0,1.6363636363636365
1,11.0,4.875
0,8.0,1.1590909090909092
0,7.5,1.2227272727272727
0,8.0,1.2727272727272727
1,9.0,3.730769230769231
1,7.0,1.5588235294117647
0,10.0,1.4090909090909092
0,9.5,1.2227272727272727
1,8.0,2.8117647058823527
0,8.0,1.290909090909091
0,8.5,1.1863636363636363
0,10.5,1.2727272727272727
0,11.0,3.1818181818181817
0,9.5,1.2181818181818183
0,5.5,1.1818181818181819
1,8.0,5.947368421052632
1,7.0,6.346153846153846
0,5.0,1.1590909090909092
0,12.0,3.590909090909091
1,11.5,1.7117647058823529
1,12.0,3.6
0,9.0,1.540909090909091
1,7.5,9.473684210526315
0,11.0,1.0772727272727274
0,11.0,1.7727272727272727
0,6.0,2.3636363636363638
0,8.5,1.2272727272727273
0,10.0,2.0272727272727273
0,8.5,3.6818181818181817
0,4.0,1.190909090909091
1,7.5,1.588235294117647
1,10.0,4.473684210526316
0,10.0,1.3545454545454545
1,11.0,3.6875
0,7.0,1.6363636363636365
1,9.0,6.730769230769231
0,10.0,2.890909090909091
1,6.5,2.625
0,10.0,2.05
0,10.5,4.35
1,9.0,5.553846153846154
0,8.0,1.5681818181818181
1,11.0,5.8125
0,12.0,1.2227272727272727
1,10.0,4.473684210526316
1,11.0,2.2941176470588234
1,9.0,5.2125
1,11.0,4.1875
1,6.0,4.1947368421052635
0,11.0,1.2
0,10.5,1.6772727272727272
1,10.5,1.375
0,5.5,1.2545454545454546
0,8.0,1.1318181818181818
0,9.5,1.7045454545454546
0,10.0,1.190909090909091
0,11.0,1.459090909090909
0,5.5,1.3590909090909091
0,8.0,1.7272727272727273
0,7.0,1.1818181818181819
0,8.5,2.0681818181818183
0,11.5,1.4090909090909092
0,10.5,1.0909090909090908
0,11.0,1.8636363636363635
0,8.0,3.8181818181818183
1,9.5,5.653846153846154
0,10.0,2.9545454545454546
0,12.0,1.9772727272727273
1,12.0,3.576923076923077
0,9.0,1.6454545454545455
0,8.5,1.3
0,5.0,1.5863636363636364
1,10.5,5.836842105263158
0,7.0,1.1818181818181819
0,10.0,1.2227272727272727
1,11.5,1.3823529411764706
0,5.0,1.75
0,4.5,1.2363636363636363
1,7.0,3.7875
0,4.0,1.6818181818181819
